glacier_id,dH,slope,aspect,elevation
CL108130010,14.35791,0.0,270.0,147.0
CL108130010,18.03955,2.635026454925537,185.19442749023438,146.0
CL108130010,13.705566,2.1607890129089355,186.34019470214844,146.0
CL108130010,11.633301,1.39176344871521,210.96376037597656,146.0
CL108130010,11.275879,1.067520260810852,206.56504821777344,144.0
CL108130010,12.459473,1.067520260810852,206.56504821777344,145.0
CL108130010,12.402344,1.721006155014038,236.3099365234375,145.0
CL108130010,10.286621,1.39176344871521,239.03623962402344,147.0
CL108130010,16.336426,1.6876049041748047,351.8699035644531,145.0
CL108130010,11.544922,1.2171181440353394,348.6900634765625,145.0
CL108130010,7.493164,1.067520260810852,296.5650634765625,145.0
CL108130010,9.469238,1.067520260810852,243.43495178222656,146.0
CL108130010,7.149414,0.754894495010376,161.56504821777344,146.0
CL108130010,15.167969,1.2171181440353394,11.309932708740234,146.0
CL108130010,13.541504,1.2171181440353394,11.309932708740234,146.0
CL108130010,4.929199,0.9548412561416626,0.0,146.0
CL108130010,2.15625,0.754894495010376,341.5650634765625,146.0
CL108130010,5.319824,0.3376147150993347,315.0,146.0
CL108130010,6.810547,0.0,270.0,146.0
CL108130010,8.470215,0.9548412561416626,0.0,147.0
CL108130010,4.6606445,1.0127503871917725,45.0,146.0
CL108130010,2.543457,0.3376147150993347,45.0,146.0
CL108130010,4.498047,0.0,270.0,146.0
CL108130010,4.625,0.0,270.0,146.0
CL108130010,4.17334,0.0,270.0,146.0
CL108130010,7.305176,0.0,270.0,146.0
CL108130010,7.440918,1.0127503871917725,315.0,147.0
CL108130010,4.505371,0.4774537682533264,0.0,147.0
CL108130010,1.3847656,1.067520260810852,63.4349479675293,147.0
CL108130010,1.8032227,0.754894495010376,71.56504821777344,146.0
CL108130010,8.099609,0.0,270.0,146.0
CL108130010,6.5283203,0.0,270.0,146.0
CL108130010,2.833496,0.0,270.0,146.0
CL108130010,1.7285156,0.0,270.0,146.0
CL108130010,9.227051,0.3376147150993347,315.0,147.0
CL108130010,-0.45654297,0.3376147150993347,135.0,147.0
CL108130010,-9.933105,1.067520260810852,116.56504821777344,147.0
CL108130010,-9.187988,0.754894495010376,108.43495178222656,146.0
CL108130010,-3.909668,0.0,270.0,146.0
CL108130010,-2.5581055,0.3376147150993347,135.0,146.0
CL108130010,1.3930664,0.754894495010376,161.56504821777344,146.0
CL108130010,5.307617,1.2171181440353394,168.6900634765625,146.0
CL108130010,11.975098,0.0,270.0,147.0
CL108130010,7.305176,0.0,270.0,147.0
CL108130010,-4.9819336,1.067520260810852,116.56504821777344,147.0
CL108130010,-7.7592773,1.350224494934082,135.0,146.0
CL108130010,-8.535645,0.4774537682533264,180.0,146.0
CL108130010,-7.6308594,0.0,270.0,146.0
CL108130010,-8.164551,0.754894495010376,108.43495178222656,146.0
CL108130010,-5.006836,1.350224494934082,135.0,145.0
CL108130010,0.9951172,1.5095269680023193,161.56504821777344,145.0
CL108130010,11.022949,0.3376147150993347,135.0,147.0
CL108130010,2.3901367,0.754894495010376,161.56504821777344,147.0
CL108130010,-4.614746,1.39176344871521,120.96375274658203,147.0
CL108130010,-9.53418,0.754894495010376,108.43495178222656,145.0
CL108130010,-13.564941,0.4774537682533264,270.0,146.0
CL108130010,-13.549805,0.0,270.0,146.0
CL108130010,-10.602051,0.9548412561416626,90.0,146.0
CL108130010,-6.125,1.432096242904663,90.0,145.0
CL108130010,-3.7265625,0.4774537682533264,0.0,144.0
CL108130010,1.9956055,2.0527751445770264,305.5376892089844,145.0
CL108130010,2.663086,1.067520260810852,153.43495178222656,147.0
CL108130010,0.1538086,1.067520260810852,153.43495178222656,146.0
CL108130010,-6.4970703,0.6752060055732727,135.0,146.0
CL108130010,-10.859863,0.3376147150993347,45.0,146.0
CL108130010,-12.838379,0.3376147150993347,315.0,146.0
CL108130010,-15.826172,0.0,270.0,146.0
CL108130010,-16.34961,0.9548412561416626,90.0,146.0
CL108130010,-10.953613,1.067520260810852,63.4349479675293,145.0
CL108130010,-3.5004883,1.721006155014038,326.3099365234375,145.0
CL108130010,5.8188477,2.3619914054870605,315.0,146.0
CL108130010,-2.2504883,0.754894495010376,161.56504821777344,146.0
CL108130010,-11.9609375,0.3376147150993347,135.0,146.0
CL108130010,-9.806152,0.3376147150993347,315.0,146.0
CL108130010,-6.7543945,0.4774537682533264,0.0,146.0
CL108130010,-7.371582,0.4774537682533264,90.0,146.0
CL108130010,-10.475586,0.754894495010376,161.56504821777344,146.0
CL108130010,-11.072754,1.0127503871917725,135.0,146.0
CL108130010,-6.772461,0.0,270.0,145.0
CL108130010,-1.2880859,1.5095269680023193,288.4349365234375,146.0
CL108130010,10.31543,0.9548412561416626,270.0,147.0
CL108130010,13.916504,0.6752060055732727,135.0,147.0
CL108130010,-7.4057617,0.4774537682533264,180.0,146.0
CL108130010,-10.42627,0.3376147150993347,225.0,146.0
CL108130010,-9.40918,0.4774537682533264,270.0,146.0
CL108130010,-6.78125,0.3376147150993347,135.0,147.0
CL108130010,-8.165039,1.721006155014038,123.69007110595703,146.0
CL108130010,-9.845703,1.8175220489501953,156.80140686035156,145.0
CL108130010,-7.9331055,1.432096242904663,180.0,145.0
CL108130010,-0.9584961,1.067520260810852,243.43495178222656,145.0
CL108130010,2.8520508,1.2171181440353394,258.6900634765625,146.0
CL108130010,6.4125977,0.754894495010376,198.43495178222656,146.0
CL108130010,7.5839844,0.754894495010376,161.56504821777344,146.0
CL108130010,-6.8911133,0.754894495010376,161.56504821777344,145.0
CL108130010,-13.55957,1.0127503871917725,225.0,146.0
CL108130010,-18.392578,0.6752060055732727,225.0,146.0
CL108130010,-15.928223,1.350224494934082,135.0,146.0
CL108130010,-15.938477,2.385944128036499,126.8698959350586,145.0
CL108130010,-14.394531,1.39176344871521,149.03623962402344,144.0
CL108130010,-13.499512,1.0127503871917725,225.0,144.0
CL108130010,-6.5839844,1.6876049041748047,261.8699035644531,145.0
CL108130010,-14.657227,0.9548412561416626,270.0,145.0
CL108130010,-17.555176,0.3376147150993347,225.0,146.0
CL108130010,-12.922363,1.8175220489501953,113.19859313964844,146.0
CL108130010,-7.936035,1.5095269680023193,108.43495178222656,144.0
CL108130010,-6.9223633,0.754894495010376,341.5650634765625,144.0
CL108130010,-11.847656,2.0527751445770264,324.4623107910156,144.0
CL108130010,-14.521484,2.698951005935669,315.0,145.0
CL108130010,-17.387207,0.4774537682533264,90.0,146.0
CL108130010,-16.201172,1.6876049041748047,98.1301040649414,145.0
CL108130010,-16.396973,0.6752060055732727,45.0,144.0
CL108130010,-18.24414,2.0248682498931885,315.0,145.0
CL108130010,-20.791504,3.0543699264526367,321.3401794433594,146.0
CL108130010,-17.199707,3.109632968902588,327.52880859375,147.0
CL108130010,-4.930664,1.350224494934082,45.0,145.0
CL108130010,-10.512207,1.432096242904663,0.0,145.0
CL108130010,-13.10791,1.721006155014038,303.6900634765625,145.0
CL108130010,-13.542969,2.1607890129089355,276.3401794433594,147.0
CL108130010,-13.554199,1.067520260810852,26.565052032470703,146.0
CL108130010,-16.919434,0.9548412561416626,0.0,146.0
CL108130010,-21.475586,0.6752060055732727,315.0,146.0
CL108130010,-22.865723,1.39176344871521,239.03623962402344,146.0
CL108130010,-17.186035,0.754894495010376,71.56504821777344,146.0
CL108130010,-20.46582,0.0,270.0,146.0
CL108130010,-26.565918,0.0,270.0,146.0
CL108130010,-26.952148,0.4774537682533264,270.0,146.0
CL108130010,-13.052734,0.754894495010376,108.43495178222656,146.0
CL108130010,-22.052734,0.3376147150993347,135.0,146.0
CL108130010,-32.052734,0.4774537682533264,180.0,146.0
CL108130010,-31.98291,0.9548412561416626,270.0,146.0
CL108130010,-26.932129,0.4774537682533264,180.0,146.0
CL108130010,-37.120605,0.754894495010376,108.43495178222656,146.0
CL108130010,-44.293457,0.4774537682533264,180.0,145.0
CL108130010,-40.42285,1.5095269680023193,251.56504821777344,146.0
CL108130010,-34.100098,0.4774537682533264,270.0,146.0
CL108130010,-42.328125,0.754894495010376,71.56504821777344,146.0
CL108130010,-38.49951,0.4774537682533264,0.0,145.0
CL108130010,-30.766602,0.9548412561416626,270.0,146.0
CL108130010,-28.319336,0.0,270.0,146.0
CL108130010,-35.01416,0.6752060055732727,135.0,146.0
CL108130010,-40.350586,0.4774537682533264,180.0,146.0
CL108130010,-39.327637,0.754894495010376,198.43495178222656,146.0
CL108130010,-33.203613,0.6752060055732727,135.0,146.0
CL108130010,-38.28711,1.350224494934082,135.0,145.0
